customer_id,full_name,email,phone,birth_date,country,signup_date,loyalty_tier
6241,Michelle Garcia,michelle.garcia@outlook.com,,1947-11-19,BE,2026-05-18,platine
6242,Isaac Riou,isaac.riou@yahoo.fr,0002966299,1976-01-23,Allemagne,05/03/2022,or
6243,Benoît Vallée,benoît.vallée@gmail.com,0033416782153,1957-11-19,SUISSE,2024-09-03,null
6244,Monique Texier,monique.texier@yahoo.fr,0033031392804,1951-06-20,fr,2024-05-19,bronze
6245,Adèle Gonzalez,adèle.gonzalez@yahoo.fr,?,24/01/1947,FRANCE,2024-02-28,
6246,Anne Bernard de Imbert,anne.bernard.de.imbert@yahoo.fr,?,07-05-1937,GERMANY,28/07/2026,argent
6247,Adrien Petitjean du Delorme,adrien.petitjean.du.delorme@outlook.com,,15/07/2010,CH,2023-02-23,platine
6248,Luce Besnard,luce.besnard@gmail.com,45.39.11.77.60,07-10-1990,BELGIQUE,2026-07-27,or
6249,Marianne Boyer,marianne.boyer@outlook.com,null,26/07/1961,Suisse,12/01/2025,platine
6250,Anne Meyer de la Moulin,anne.meyer.de.la.moulin@yahoo.fr,-999,30-11-1940,FR,18/09/2022,platine
6251,Chantal Gimenez,chantal.gimenez@hotmail.fr,48.56.37.11.40,28-05-1962,be,14/12/2025,or
6252,Marcelle Olivier de Fournier,marcelle.olivier.de.fournier@outlook.com,89.23.13.24.60,22-11-1937,BE,12/06/2023,bronze
6253,Monique du Raymond,monique.du.raymond@outlook.com,83.76.59.15.30,2031-01-15,ch,2026-04-27,argent
6254,Alphonse Gauthier,alphonse.gauthier@hotmail.fr,null,06-02-1943,DE,2025-10-01,platine
6255,Édith Guyot,édith.guyot@gmail.com,0033656976487,02-06-1959,FR,2024-04-12,bronze
6256,Pénélope-Constance Gaillard,pénélope-constance.gaillard@hotmail.fr,+33625069296,16-08-1956,Suisse,11/05/2023,platine
6257,Margaret Masson-Meunier,margaret.masson-meunier@outlook.com,?,07/02/1997,de,11/08/2025,or
6258,Zacharie-Grégoire Dos Santos,zacharie-grégoire.dos.santos@gmail.com,N/A,1941-03-12,DE,2026-04-11,argent
6259,Susan Dos Santos,susan.dos.santos@hotmail.fr,0033398214782,28-09-1963,Francia,2025-08-05,or
6260,Matthieu de la Lemonnier,matthieu.de.la.lemonnier@hotmail.fr,unknown,1939-12-06,SUISSE,2023-11-08,argent
6261,Bertrand Mercier,bertrand.mercier@yahoo.fr,?,09-11-2009,GERMANY,2023-11-02,n/a
6262,Monique Simon,-,0033136054946,01/10/2006,BE,08/02/2026,platine
6263,Christiane Laurent Le Humbert,christiane.laurent.le.humbert@ gmail.com,0051935001,19/09/1956,Suisse,06/04/2022,argent
6264,Luce Michaud,luce.michaud@yahoo.fr,0088904410,14-12-1943,Allemagne,17/02/2023,or
6265,Georges-Arthur Lévêque,georges-arthur.lévêque@ gmail.com,N/A,23/02/1966,Allemagne,2023-06-26,or
6266,Eugène Dupont,eugène.dupont@hotmail.fr,+33647177840,1982-07-23,Suisse,2022-03-06,platine
6267,Alex Meyer du Descamps,alex.meyer.du.descamps@hotmail.fr,+33158668611,05/06/1943,BE,2024-07-26,GOLD
6268,Nathalie Navarro,nathalie.navarrogmail.com,0005058353,1962-06-11,SUISSE,31/12/2022,platine
6269,Antoinette Pruvost-Lévêque,antoinette.pruvost-lévêque@gmail.com,53.39.98.24.20,1967-05-16,BELGIQUE,2023-08-30,platine
6270,Benoît Bigot,benoît.bigot@outlook.com,,19-08-2003,BELGIQUE,2021-09-28,or
6271,Adrien de la Buisson,adrien.de.la.buisson@yahoo.fr,0098345150,1961-04-18,United States,2022-07-18,argent
6272,Raymond Lemaître,raymond.lemaître@gmail.com,73.08.97.20.70,2006-06-24,Etats-Unis,20/07/2025,unknown
6273,Roger Auger-Brun,roger.auger-brungmail.com,0042527863,2006-12-25,CH,23/09/2021,platine
6274,Anne Petit du Perez,anne.petit.du.perez@hotmail.fr,0033447305777,15/09/1946,SUISSE,2022-03-11,or
6275,Pénélope Mathieu du Nicolas,pénélope.mathieu.du.nicolas@gmail.com,64.09.96.83.30,1963-12-09,DE,2023-02-28,-999
6276,Alain-Alain Bonneau,null,53.79.32.21.90,24-03-1989,US,06/02/2022,platine
6277,Gérard-Thierry Fischer,gérard-thierry.fischer@ gmail.com,0001579115,1936-09-19,fr,2021-11-27,or
6278,Alphonse Muller,alphonse.muller@gmail.com,0026589347,30-06-1965,DE,10/04/2026,platine
6279,Susanne Berthelot de la Vasseur,susanne.berthelot.de.la.vasseur@hotmail.fr,,1959-08-15,BE,24/08/2023,bronze
6280,Olivie du Jacquet,olivie.du.jacquet@yahoo.fr,?,19/08/1986,SUISSE,08/09/2023,platine
6281,Julie Allain,julie.allain@outlook.com,0033020860146,07/05/2003,Allemagne,03/09/2025,platine
6282,Aurore Pruvost,aurore.pruvost@yahoo.fr,0033163033563,1937-07-12,USA,2023-08-18,?
6283,Aimé de Boyer,aimé.de.boyer@outlook.com,null,27-12-1939,Allemagne,2025-12-28,platine
6284,Amélie Giraud-Laine,amélie.giraud-laine@hotmail.fr,0092909304,01-01-1984,États-Unis,03/04/2025,bronze
6285,Patricia Lamy,patricia.lamy@outlook.com,,1942-05-12,fr,2023-03-28,platine
6286,Joséphine Lecoq,joséphine.lecoq@yahoo.fr,unknown,27/01/1970,de,2026-05-16,platine
6287,Sophie Maurice Le Joly,sophie.maurice.le.joly@hotmail.fr,0033376501676,28/10/1942,Belgique,13/02/2024,platine
6288,Pierre Costa,pierre.costa@yahoo.fr,0068850162,17/08/1971,United States,09/01/2024,argent
6289,Diane Allain,diane.allain@yahoo.fr,null,2031-01-15,US,2022-07-26,
6290,Adélaïde Barthelemy-Klein,adélaïde.barthelemy-kleingmail.com,0055977726,13/04/1979,CH,03/05/2023,VIP
6291,Virginie Gillet Le Laurent,virginie.gillet.le.laurent@yahoo.fr,0001417165,25-11-1976,be,2024-02-20,platine
6292,Élisabeth-Antoinette Joly,élisabeth-antoinette.joly@hotmail.fr,0071148600,28-12-1979,FR,02/02/2026,argent
6293,Amélie Thomas,amélie.thomas@hotmail.fr,NULL,08/08/1989,SUISSE,2025-08-04,platine
6294,Élodie-Agnès Denis,élodie-agnès.denis@outlook.com,+33607429069,08-05-1943,BE,2023-06-12,argent
6295,Édouard Dumas,édouard.dumas@hotmail.fr,0062007302,19/07/1999,Allemagne,14/10/2025,platine
6296,Léon Gilles,léon.gilles@gmail.com,37.40.57.14.40,1989-01-06,ch,05/09/2023,bronze
6297,Michèle Cordier du Adam,michèle.cordier.du.adam@outlook.com,,1939-06-14,Francia,31/12/2024,argent
6298,Paulette Monnier-Buisson,paulette.monnier-buissongmail.com,0058626736,15-08-1950,SUISSE,2026-08-13,bronze
6299,Raymond Bouvier de la Brunet,raymond.bouvier.de.la.brunet@hotmail.fr,0089432698,02-12-1937,France,2022-10-25,bronze
6300,Henri-Gérard Chauveau,henri-gérard.chauveau@outlook.com,null,1899-05-20,Belgique,2023-09-23,bronze
6301,Aimé Roux,aimé.roux@outlook.com,07.73.72.95.40,24/01/1970,CH,24/11/2024,NULL
6302,Adèle Guillot,adèle.guillot@gmail.com,0051502045,21-11-1977,FR,2021-11-02,bronze
6303,Roger Gauthier,roger.gauthier@gmail.com,0043379531,1959-02-05,GERMANY,17/09/2025,or
6304,Bertrand Blanchard,bertrand.blanchard@yahoo.fr,0052742866,25-08-1953,DE,03/04/2026,platine
6305,Cécile Jacquot,cécile.jacquot@gmail.com,0055451460,23/07/1939,Belgique,18/09/2025,argent
6306,Stéphane Grondin,stéphane.grondin@gmail.com,0037062728,1960-01-14,de,2025-12-13,or
6307,Susanne Bourgeois,susanne.bourgeois@gmail.com,0033575626412,1954-04-13,BELGIQUE,28/06/2025,NULL
6308,Pierre Boucher,pierre.boucher@outlook.com,0006931963,25-02-1975,Allemagne,2021-10-27,platine
6309,Thierry Joseph-Marques,-999,05.99.82.26.70,2006-12-17,BELGIQUE,10/11/2022,platine
6310,Emmanuel Samson,,0085142025,15-11-1951,de,2024-10-05,argent
6311,Luc Léger-Poulain,luc.léger-poulain@outlook.com,NULL,10-03-1939,United States,2022-08-24,argent
6312,Anouk Masson Le Klein,anouk.masson.le.kleingmail.com,0033343695310,04-01-1980,États-Unis,2025-02-24,or
6313,Xavier Mary,xavier.mary@yahoo.fr,NULL,1972-01-04,France,10/04/2026,platine
6314,Édouard de Launay,édouard.de.launay@outlook.com,0033922198369,26-04-1946,be,23/03/2026,argent
6315,Simone Carpentier,simone.carpentier@hotmail.fr,+33298770745,05/09/1986,BE,2025-12-22,VIP
6316,Audrey Besson de la Lefèvre,audrey.besson.de.la.lefèvre@yahoo.fr,0033268387890,1954-10-18,CH,27/02/2026,argent
6317,Timothée Perrot de Picard,timothée.perrot.de.picard@yahoo.fr,04.09.34.67.50,22-04-1980,Etats-Unis,2023-03-18,platine
6318,René Mendès,rené.mendès@gmail.com,0033013827210,29/12/1989,de,29/01/2026,bronze
6319,Capucine Berger,capucine.bergergmail.com,N/A,24/01/1954,FR,14/09/2025,argent
6320,Alfred Pires,alfred.pires@yahoo.fr,+33636038917,26-12-1976,DE,2026-09-04,argent
6321,Agathe Turpin,agathe.turpin@hotmail.fr,?,27/11/1991,fr,2026-07-22,or
6322,Michel Noël,michel.noël@gmail.com,+33951237085,1968-04-01,FRANCE,15/02/2022,argent
6323,Stéphane Chrétien,stéphane.chrétien@yahoo.fr,+33697296556,05-10-1941,USA,2025-11-02,or
6324,Éléonore De Sousa du Didier,éléonore.de.sousa.du.didier@hotmail.fr,-,1941-08-04,États-Unis,07/06/2025,platine
6325,Sabine Devaux,sabine.devaux@outlook.com,n/a,17-02-1952,FR,2025-05-15,bronze
6326,Zacharie Le Martineau,zacharie.le.martineau@hotmail.fr,27.63.30.41.10,13-04-1964,de,01/10/2025,N/A
6327,Brigitte Pottier,brigitte.pottier@ gmail.com,+33319686364,1958-02-01,be,2024-02-13,bronze
6328,Léon-Hugues Hoareau,léon-hugues.hoareau@outlook.com,36.88.30.04.80,2031-01-15,BE,27/10/2022,or
6329,Henriette Maréchal de la Blot,henriette.maréchal.de.la.blot@gmail.com,0033127065934,11/12/1998,Francia,2022-01-16,or
6330,André-Laurent Bernier,andré-laurent.bernier@outlook.com,,21-12-2005,GERMANY,07/09/2022,or
6331,René Noël,rené.noël@outlook.com,89.84.97.49.90,1899-05-20,États-Unis,2023-12-19,bronze
6332,Andrée Gomes de la Dufour,andrée.gomes.de.la.dufour@hotmail.fr,+33565818981,16-09-1943,Allemagne,2026-09-12,argent
6333,Martin Garnier,martin.garnier@hotmail.fr,+33312975572,1972-08-29,BE,2025-06-12,argent
6334,Caroline Humbert,caroline.humbert@hotmail.fr,0019389990,22-06-1980,be,2023-09-07,argent
6335,André Noël,andré.noël@outlook.com,,1992-12-29,CH,25/09/2025,argent
6336,Auguste Lelièvre-Bonneau,auguste.lelièvre-bonneau@gmail.com,+33490372954,18/04/2000,BELGIQUE,31/07/2023,or
6337,Camille Jean,camille.jean@gmail.com,+33127439225,09/05/1961,ch,2025-08-10,bronze
6338,Catherine Navarro,catherine.navarro@hotmail.fr,0033147621236,18-05-1996,France,11/10/2025,platine
6339,Richard Delaunay,NULL,+33845315630,21-03-1953,SUISSE,2024-09-26,bronze
6340,Noël Joseph,noël.josephgmail.com,0059872408,20/09/1965,fr,26/08/2026,or
6341,Dorothée Boutin de Jacques,dorothée.boutin.de.jacques@gmail.com,+33811339736,25-12-1971,be,2023-12-27,argent
6342,Christiane Mathieu,christiane.mathieu@hotmail.fr,-999,1971-08-20,BELGIQUE,2023-10-13,platine
6343,Éric Peron-Huet,éric.peron-huet@outlook.com,+33444248420,1968-04-06,Belgique,2022-07-05,or
6344,Gérard-Julien Robert,gérard-julien.robert@gmail.com,n/a,19/01/1988,France,26/09/2025,or
6345,Bernard Ruiz du Marty,bernard.ruiz.du.marty@gmail.com,0033424519082,1950-02-25,DE,26/08/2023,or
6346,Xavier Valette,xavier.valette@hotmail.fr,unknown,06/01/1941,Francia,20/08/2023,argent
6347,Philippine Guillon,,53.38.61.94.10,09-07-1985,United States,2025-11-24,argent
6348,Élise Raynaud-Labbé,élise.raynaud-labbé@gmail.com,0006628346,09-12-1936,FR,05/09/2022,argent
6349,Yves Blondel de la Gomez,yves.blondel.de.la.gomez@outlook.com,69.40.86.54.20,09/01/1955,États-Unis,22/02/2023,argent
6350,Dorothée Jacob-Legendre,dorothée.jacob-legendre@ gmail.com,0033350952889,30-07-2006,DE,2026-09-01,unknown
6351,Laetitia Voisin de Menard,laetitia.voisin.de.menard@hotmail.fr,+33917650471,03-06-1978,FR,26/09/2025,or
6352,Émilie de Morel,émilie.de.morel@hotmail.fr,0033734496686,15/11/1992,fr,2023-11-15,n/a
6353,Josette-Susanne Durand,josette-susanne.durand@hotmail.fr,+33014971103,14/05/1966,fr,18/09/2025,platine
6354,Maurice-Bernard Marques,maurice-bernard.marques@yahoo.fr,0018860167,19/02/1965,fr,12/01/2025,null
6355,Roland-Zacharie Arnaud,roland-zacharie.arnaud@outlook.com,n/a,20-01-1951,DE,03/01/2026,platine
6356,Henriette-Véronique Le Goff,henriette-véronique.le.goff@gmail.com,+33178925714,14-01-1959,Suisse,2026-07-09,argent
6357,Jacques Lefèvre,jacques.lefèvre@gmail.com,0064816384,2009-04-01,be,2024-08-02,platine
6358,Anastasie Leconte,anastasie.leconte@outlook.com,-999,16-08-1964,FR,23/05/2023,platine
6359,Françoise Martin Le Weiss,françoise.martin.le.weissgmail.com,0033867036562,2004-10-09,be,2021-12-24,platine
6360,Marcel de la Fleury,marcel.de.la.fleury@hotmail.fr,N/A,1958-07-11,US,2022-09-14,platine
6361,Sabine Potier,sabine.potier@hotmail.fr,NULL,2031-01-15,Suisse,05/03/2026,or
6362,Jacqueline Michaud,jacqueline.michaud@yahoo.fr,97.74.75.94.40,1969-01-22,FRANCE,2024-12-21,platine
6363,Philippe Mendès Le Dos Santos,philippe.mendès.le.dos.santosgmail.com,-999,13/10/1979,FRANCE,18/01/2023,or
6364,Alain Voisin,alain.voisin@gmail.com,+33534115733,26-04-1967,BE,2022-01-07,or
6365,Andrée-Alexandria Weiss,andrée-alexandria.weiss@outlook.com,+33582344538,18-07-1989,GERMANY,2026-08-22,argent
6366,Pauline Poulain,pauline.poulain@hotmail.fr,00.04.70.91.10,1954-03-04,fr,08/01/2022,or
6367,Honoré Mary-Chrétien,honoré.mary-chrétien@gmail.com,0033899651181,2031-01-15,Allemagne,2025-02-19,or
6368,Camille Fabre,camille.fabre@hotmail.fr,,21/11/1991,Etats-Unis,2024-02-27,argent
6369,Guillaume Fouquet,guillaume.fouquet@hotmail.fr,,04-05-1970,Belgique,2023-08-06,or
6370,Antoinette Le Wagner,antoinette.le.wagner@yahoo.fr,N/A,11/01/1948,Allemagne,2024-11-02,or
6371,Diane Meyer,diane.meyer@outlook.com,0066047473,02-10-1940,BE,15/10/2022,platine
6372,Bernadette-Jeannine De Sousa,bernadette-jeannine.de.sousa@hotmail.fr,0020359441,19/09/1990,Belgique,21/10/2021,argent
6373,Frédéric Bodin,frédéric.bodin@gmail.com,,15/10/1971,Etats-Unis,26/04/2026,bronze
6374,Philippe Parent,philippe.parent@gmail.com,0065815398,1949-10-25,SUISSE,2025-08-08,platine
6375,Danielle Lemonnier,danielle.lemonniergmail.com,0033984128655,22-08-1944,Etats-Unis,2025-10-05,or
6376,Laurent Jacques,laurent.jacques@hotmail.fr,93.48.91.80.00,11-08-1961,USA,08/09/2026,platine
6377,Anouk Poirier-Collin,anouk.poirier-collin@outlook.com,+33195973091,26/11/1949,Belgique,03/08/2022,platine
6378,Margaux de la Georges,margaux.de.la.georges@outlook.com,0033155530,27/07/2003,Belgique,26/06/2026,platine
6379,Hélène Morel,hélène.morel@hotmail.fr,81.10.96.59.80,16-12-1949,USA,2023-03-28,bronze
6380,Margaud Pineau,margaud.pineau@yahoo.fr,unknown,26/03/1966,FR,2026-01-04,bronze
6381,Juliette Leblanc de la Lefèvre,juliette.leblanc.de.la.lefèvre@hotmail.fr,0033166910082,1966-12-30,États-Unis,10/07/2022,or
6382,Daniel-Charles Lebon,daniel-charles.lebon@gmail.com,75.62.69.96.20,21/11/1975,SUISSE,15/11/2021,or
6383,Thomas Le Mahe,thomas.le.mahe@hotmail.fr,-,1978-09-10,Suisse,2025-03-29,platine
6384,David Martinez,david.martinez@hotmail.fr,+33724387129,22/03/1939,SUISSE,2023-06-21,argent
6385,Jacques Lemoine de Rémy,jacques.lemoine.de.rémy@hotmail.fr,+33604802240,1899-05-20,FRANCE,25/10/2023,argent
6386,Lucy Martel,lucy.martel@hotmail.fr,+33041898566,27-06-1955,BE,16/07/2026,argent
6387,François-Alfred Gauthier,françois-alfred.gauthier@gmail.com,+33887888765,2003-04-08,CH,07/11/2023,platine
6388,Inès Legrand de la Perrier,inès.legrand.de.la.perrier@gmail.com,01.13.86.04.70,23-02-1985,USA,16/11/2025,platine
6389,Xavier-Maurice Chevalier,xavier-maurice.chevalier@outlook.com,51.48.95.38.20,1992-03-31,FR,23/06/2026,argent
6390,Luce-Manon Legrand,luce-manon.legrandgmail.com,0034728395,28/11/1979,SUISSE,19/02/2026,bronze
6391,Thérèse Fabre,thérèse.fabre@hotmail.fr,0084886865,1983-09-11,de,16/08/2023,NULL
6392,Théodore Brun,théodore.brun@hotmail.fr,01.83.23.53.00,1963-04-16,BE,28/11/2023,unknown
6393,Marianne du Regnier,marianne.du.regnier@outlook.com,,14/04/1990,CH,24/05/2025,VIP
6394,Marguerite-Thérèse Daniel,marguerite-thérèse.daniel@hotmail.fr,0055928974,18-09-1946,USA,29/05/2024,bronze
6395,Laure Fernandez,laure.fernandez@ gmail.com,0075119976,2008-03-31,Allemagne,2023-01-03,platine
6396,Grégoire Raymond-Cordier,grégoire.raymond-cordier@outlook.com,19.67.89.63.00,1962-05-24,SUISSE,2026-04-16,or
6397,Roland Leclerc,roland.leclerc@ gmail.com,0033015972242,17-01-1962,FRANCE,09/05/2022,platine
6398,Richard-Franck Schneider,richard-franck.schneider@ gmail.com,0033098460180,1993-08-24,Belgique,2023-02-04,platine
6399,Eugène Le Lenoir,eugène.le.lenoir@yahoo.fr,-999,06/02/1936,Francia,2023-10-22,platine
6400,Jérôme Moulin,jérôme.moulingmail.com,46.27.20.53.60,28/08/1979,Francia,08/05/2026,argent
6401,Thierry Baudry de Gautier,thierry.baudry.de.gautier@hotmail.fr,N/A,02/09/1980,ch,04/07/2024,bronze
6402,  YVES MAHE  ,yves.mahe@hotmail.fr,N/A,1969-10-09,BE,2024-12-05,argent
6403,Guy-Louis Bernard,guy-louis.bernardgmail.com,0019817755,1969-02-27,FRANCE,2022-01-24,or
6404,Laure-Lucy Pereira,laure-lucy.pereira@yahoo.fr,,27/03/1995,fr,2024-02-07,bronze
6405,Simone Gay,N/A,55.49.43.43.60,04-01-1962,Allemagne,2024-05-29,platine
6406,Caroline Marques,caroline.marquesgmail.com,0033907634153,2031-01-15,Belgique,10/07/2023,bronze
6407,Suzanne Denis,suzanne.denis@yahoo.fr,0033773494314,2010-04-13,GERMANY,2025-03-12,platine
6408,Christiane Giraud,christiane.giraud@outlook.com,,25/02/1962,FR,2024-05-23,or
6409,Suzanne Benoit,suzanne.benoitgmail.com,55.58.09.57.90,11/03/1982,DE,25/03/2023,or
6410,Maryse Charrier,maryse.charrier@hotmail.fr,41.36.23.34.70,1943-01-19,CH,24/09/2021,argent
6411,Nicolas Henry,nicolas.henry@outlook.com,73.41.85.59.50,05/08/1954,Francia,2026-09-12,argent
6412,Gabrielle du Jacquet,gabrielle.du.jacquet@outlook.com,+33396101759,1963-09-09,France,2025-02-10,platine
6413,Bernard Navarro,bernard.navarro@gmail.com,0078692855,1899-05-20,Francia,2025-02-14,platine
6414,Colette Masson,colette.masson@gmail.com,-,1991-12-02,de,25/07/2023,platine
6415,Odette Lambert,?,+33341335139,1899-05-20,BELGIQUE,2021-10-04,or
6416,Étienne-André Texier,étienne-andré.texier@gmail.com,N/A,31/10/1970,DE,26/07/2025,bronze
6417,Grégoire Dijoux,grégoire.dijouxgmail.com,0065826082,2007-12-20,BELGIQUE,06/08/2026,bronze
6418,Édith Laroche,édith.larochegmail.com,unknown,08/11/1966,BELGIQUE,2026-07-05,bronze
6419,  AUGUSTE AUBRY  ,auguste.aubry@gmail.com,0033197892594,20-09-1982,Belgique,2023-09-11,argent
6420,Stéphanie Aubry,stéphanie.aubry@gmail.com,55.44.11.81.80,29-11-1982,be,2025-01-19,bronze
6421,Aurélie Benoit,aurélie.benoit@hotmail.fr,-999,17/05/1964,Belgique,29/11/2025,argent
6422,Madeleine Valette,madeleine.valette@hotmail.fr,0020148333,1943-03-15,Belgique,2023-05-05,or
6423,Benoît Masson,benoît.masson@hotmail.fr,30.87.64.77.00,1949-07-26,FRANCE,20/05/2025,platine
6424,Marc Peltier,marc.peltier@gmail.com,+33629507671,07/08/1985,be,26/11/2024,argent
6425,Benoît Didier,benoît.didier@outlook.com,N/A,1946-10-08,Belgique,08/11/2022,platine
6426,Léon Léger,léon.léger@outlook.com,N/A,1984-10-19,BE,2024-10-08,or
6427,Léon Deschamps,léon.deschamps@outlook.com,0025197018,06-06-1995,Belgique,2022-01-25,
6428,Capucine Roche,capucine.rochegmail.com,74.21.53.19.30,04-07-1965,GERMANY,2024-11-28,or
6429,Christine Valette,christine.valette@gmail.com,16.90.88.75.40,27/04/2001,SUISSE,17/04/2024,platine
6430,Thibaut Grondin,thibaut.grondin@gmail.com,+33391065735,25/08/1950,BE,2025-12-24,or
6431,Marcelle Maillot,marcelle.maillot@yahoo.fr,+33021401283,2004-08-05,Francia,2022-09-02,platine
6432,Margot-Michèle Blanchet,margot-michèle.blanchet@hotmail.fr,+33597177170,01-02-2007,Suisse,07/09/2022,platine
6433,Olivie Charrier,,0033460516483,13/08/1969,Francia,11/07/2025,platine
6434,Margot Guillaume-Dupuis,margot.guillaume-dupuis@outlook.com,+33776006434,04-05-1969,France,07/05/2023,platine
6435,Susanne-Hortense Chevalier,susanne-hortense.chevalier@outlook.com,?,27/08/1983,Etats-Unis,2022-04-21,gold
6436,Henri Allard,henri.allard@yahoo.fr,+33181560542,1956-10-16,GERMANY,21/02/2024,or
6437,Maryse Delorme,maryse.delorme@hotmail.fr,10.79.76.47.50,01/08/1989,de,04/03/2023,bronze
6438,Paulette Leblanc,paulette.leblanc@gmail.com,0048540390,1970-04-28,BE,07/10/2024,argent
6439,Zacharie-Laurent Evrard,zacharie-laurent.evrard@hotmail.fr,-999,2000-02-04,United States,08/02/2024,platine
6440,Simone Besnard du Navarro,simone.besnard.du.navarro@yahoo.fr,n/a,1980-06-07,États-Unis,26/01/2022,platine
6441,Antoine Navarro,antoine.navarro@outlook.com,62.20.68.24.30,2031-01-15,be,17/07/2022,platine
6442,Zacharie de la Roux,zacharie.de.la.roux@hotmail.fr,0060606943,2031-01-15,États-Unis,2025-02-14,or
6443,Luc Raymond,luc.raymond@gmail.com,65.29.41.28.50,04-07-1961,France,2022-12-07,bronze
6444,Alfred Weber,alfred.weber@yahoo.fr,48.75.31.19.80,2000-05-02,France,22/08/2025,or
6445,Émile-Jules Marty,émile-jules.marty@hotmail.fr,76.42.55.07.80,15/12/2007,France,2026-01-08,N/A
6446,Sophie Devaux,sophie.devaux@gmail.com,0033213170195,28-06-1965,Suisse,10/07/2024,or
6447,Françoise Allain,françoise.allain@hotmail.fr,N/A,1993-11-25,Suisse,23/07/2024,argent
6448,Diane Verdier,diane.verdier@yahoo.fr,0060332888,1997-01-11,de,2021-10-03,or
6449,Alain Breton,alain.breton@ gmail.com,51.20.22.01.70,1941-08-13,be,2023-07-12,argent
6450,Laetitia Mercier,laetitia.mercier@outlook.com,+33466275015,1965-08-07,Francia,2022-07-30,argent
6451,Sophie-Jeannine Baron,sophie-jeannine.baron@hotmail.fr,85.48.33.09.50,14-07-1948,fr,05/04/2024,bronze
6452,Claire Gomez,claire.gomez@hotmail.fr,0014579232,1987-05-20,Belgique,24/09/2023,or
6453,Grégoire Traore,grégoire.traore@hotmail.fr,?,1985-07-01,SUISSE,2026-08-18,or
6454,Christelle Leroy,christelle.leroy@yahoo.fr,0033182852332,1982-01-11,FR,2026-07-28,bronze
6455,Adélaïde Royer,adélaïde.royer@outlook.com,+33291585511,16-11-1978,France,2023-11-14,argent
6456,Thibaut du Perez,thibaut.du.perez@ gmail.com,0014248739,1956-11-26,de,13/10/2023,VIP
6457,Christelle Perrot,christelle.perrot@outlook.com,null,26/10/1980,SUISSE,05/09/2022,platine
6458,Eugène Lombard Le Bailly,eugène.lombard.le.bailly@outlook.com,65.71.56.43.80,03/06/1982,Suisse,21/01/2026,or
6459,Édouard Bonneau,édouard.bonneaugmail.com,42.47.96.00.00,2004-05-29,be,24/07/2024,platine
6460,Théophile François,théophile.françois@outlook.com,0042662254,22-02-1967,Francia,10/09/2024,bronze
6461,Frédéric Pasquier,frédéric.pasquier@hotmail.fr,0033015273117,1994-05-14,de,2022-08-23,NULL
6462,Louis Langlois,louis.langlois@hotmail.fr,00.18.42.93.30,31/01/2004,de,14/08/2026,or
6463,Laetitia Pons Le Goncalves,laetitia.pons.le.goncalvesgmail.com,+33771539022,26/07/1947,SUISSE,17/11/2023,bronze
6464,Henri Turpin,henri.turpin@yahoo.fr,0029909006,15-05-1990,fr,24/03/2023,bronze
6465,Odette Mercier,odette.mercier@yahoo.fr,0033735540423,2000-07-28,Belgique,2022-05-07,platine
6466,Virginie Joseph de la Ramos,virginie.joseph.de.la.ramos@hotmail.fr,93.93.43.96.90,2031-01-15,be,26/10/2021,bronze
6467,Frédérique Rousset,frédérique.rousset@outlook.com,0035733813,1994-01-24,BELGIQUE,2022-12-14,argent
6468,Hortense Baron,hortense.baron@outlook.com,0033412247409,1961-04-02,GERMANY,01/06/2024,platine
6469,Michel de la Lefèvre,michel.de.la.lefèvre@outlook.com,+33023251071,1953-11-07,ch,21/07/2023,argent
6470,Marguerite Joubert,marguerite.joubert@ gmail.com,0033224564119,29/02/2000,BELGIQUE,2024-10-28,bronze
6471,Michelle Fernandez,michelle.fernandez@ gmail.com,NULL,04-08-1945,SUISSE,2024-10-11,bronze
6472,Arthur-Thibault Delannoy,arthur-thibault.delannoy@hotmail.fr,0016632824,23-04-2001,Francia,2023-10-09,platine
6473,Martin Mathieu,martin.mathieu@outlook.com,0033352007615,06/08/1991,Francia,05/12/2021,bronze
6474,Antoine Bouvier,antoine.bouvier@outlook.com,0071433608,2031-01-15,CH,2021-12-06,platine
6475,Alex-Catherine Bertrand,alex-catherine.bertrand@ gmail.com,0027888818,15/08/1941,États-Unis,10/09/2024,argent
6476,Guillaume Michaud,guillaume.michaud@gmail.com,n/a,1984-12-15,BELGIQUE,18/05/2026,or
6477,Jérôme Techer,jérôme.techergmail.com,N/A,2031-01-15,BELGIQUE,2025-04-18,argent
6478,Adrien Ramos,NULL,73.56.40.78.30,07/08/1983,Allemagne,2025-05-11,or
6479,René Louis,rené.louis@hotmail.fr,0033995145498,2031-01-15,United States,2022-09-29,platine
6480,Audrey Bertin,audrey.bertin@outlook.com,88.67.51.85.70,14/10/1964,United States,2026-03-10,argent
6481,Marcel Bailly,marcel.bailly@gmail.com,34.31.80.73.90,1962-04-19,BE,2026-05-20,bronze
6482,Alfred Lucas,-999,+33777303167,07-12-1961,France,2025-02-28,bronze
6483,Catherine Allain,catherine.allain@hotmail.fr,unknown,07-06-1994,États-Unis,02/07/2026,bronze
6484,Jean Lebrun de Descamps,jean.lebrun.de.descamps@gmail.com,0099839767,22-01-1940,de,2022-11-27,argent
6485,Valentine de la Ruiz,valentine.de.la.ruiz@gmail.com,NULL,14-01-1964,FR,2022-11-03,platine
